192.168.144.4 - - [24/Feb/2024:20:55:01 +0000] "GET /favicon.ico HTTP/1.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "89.104.110.2"
192.168.144.4 - - [24/Feb/2024:20:55:02 +0000] "GET /merchant/z/payment/?order=1 HTTP/1.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "89.104.111.72"
192.168.144.4 - - [24/Feb/2024:20:55:03 +0000] "GET /favicon.ico HTTP/1.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "89.104.100.172"
192.168.144.4 - - [24/Feb/2024:20:55:04 +0000] "GET /3ds1633693954432212 HTTP/1.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "176.53.218.127"
192.168.144.4 - - [24/Feb/2024:20:55:05 +0000] "GET /favicon.ico HTTP/1.0" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "45.90.61.192"
192.168.144.4 - - [24/Feb/2024:21:00:09 +0000] "GET / HTTP/1.0" 200 1268 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "170.106.101.31"
192.168.144.4 - - [24/Feb/2024:21:01:06 +0000] "GET / HTTP/1.0" 200 1268 "-" "Mozilla/5.0 (Windows NT 6.2;en-US) AppleWebKit/537.32.36 (KHTML, live Gecko) Chrome/52.0.3028.94 Safari/537.32" "44.220.188.142"
192.168.144.4 - - [24/Feb/2024:21:03:46 +0000] "GET / HTTP/1.0" 200 1268 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0" "54.227.162.119"
192.168.176.3 - - [24/Feb/2024:21:37:39 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
192.168.176.3 - - [24/Feb/2024:21:37:39 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://web.enriqueav.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
127.0.0.1 - - [24/Feb/2024:21:57:00 +0000] "GET / HTTP/1.1" 200 1268 "-" "curl/7.88.1" "-"
192.168.224.3 - - [24/Feb/2024:21:58:19 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/99.0.4844.47 Mobile/15E148 Safari/604.1" "168.151.198.142"
192.168.224.3 - - [24/Feb/2024:21:58:19 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/99.0.4844.47 Mobile/15E148 Safari/604.1" "168.151.102.77"
192.168.224.3 - - [24/Feb/2024:21:58:20 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "https://web.enriqueav.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/99.0.4844.47 Mobile/15E148 Safari/604.1" "168.151.198.142"
192.168.224.3 - - [24/Feb/2024:21:58:20 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "https://web.enriqueav.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/99.0.4844.47 Mobile/15E148 Safari/604.1" "168.151.102.77"
192.168.224.3 - - [24/Feb/2024:21:58:29 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
192.168.240.5 - - [24/Feb/2024:22:07:01 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0" "34.248.137.227"
192.168.240.5 - - [24/Feb/2024:22:07:01 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Ubuntu; Linux aarch64; rv:122.0) Gecko/20100101 Firefox/122.0" "34.248.137.227"
192.168.240.5 - - [24/Feb/2024:22:07:02 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "https://web.enriqueav.com/" "Mozilla/5.0 (X11; Ubuntu; Linux aarch64; rv:122.0) Gecko/20100101 Firefox/122.0" "34.248.137.227"
192.168.240.5 - - [24/Feb/2024:22:07:02 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36" "34.248.137.227"
192.168.240.5 - - [24/Feb/2024:22:07:02 +0000] "HEAD /favicon.ico HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36" "34.248.137.227"
172.19.0.2 - - [24/Feb/2024:22:11:44 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.19.0.2 - - [24/Feb/2024:22:22:19 +0000] "GET / HTTP/1.1" 200 1268 "-" "-" "135.148.100.196"
172.20.0.4 - - [24/Feb/2024:22:42:34 +0000] "GET /spaces/8fb414733496/rooms/local/overview HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:22:42:48 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:23:12:26 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:23:12:50 +0000] "GET / HTTP/1.1" 200 1268 "-" "WhatsApp/2.23.20.0" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:23:22:40 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0" "104.166.80.230"
172.20.0.4 - - [24/Feb/2024:23:23:34 +0000] "GET /dashboard/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:23:23:39 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - - [24/Feb/2024:23:33:10 +0000] "GET / HTTP/1.1" 200 1268 "-" "Go-http-client/1.1" "45.33.6.208"
172.20.0.4 - - [24/Feb/2024:23:36:46 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.20.0.4 - enriqueav [24/Feb/2024:23:55:07 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.21.0.7 - - [25/Feb/2024:11:35:04 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.21.0.7 - - [25/Feb/2024:11:35:04 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://web.enriqueav.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.21.0.7 - - [25/Feb/2024:11:35:08 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36" "83.55.187.36"
172.21.0.7 - - [25/Feb/2024:11:35:08 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://web.enriqueav.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36" "83.55.187.36"
172.29.0.8 - - [25/Feb/2024:13:40:14 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.29.0.8 - - [25/Feb/2024:13:40:23 +0000] "GET / HTTP/1.1" 200 1268 "-" "curl/7.81.0" "79.116.153.223"
172.29.0.8 - - [25/Feb/2024:14:15:05 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "165.227.160.105"
172.29.0.8 - - [25/Feb/2024:14:41:46 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.29.0.8 - - [25/Feb/2024:15:29:01 +0000] "GET / HTTP/1.1" 200 1268 "-" "SonyEricssonK810i/R1KG Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1" "18.236.231.215"
172.29.0.8 - - [25/Feb/2024:19:35:05 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
172.29.0.8 - - [25/Feb/2024:19:35:05 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://web.enriqueav.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "79.116.153.223"
192.168.80.3 - - [25/Feb/2024:21:21:52 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36" "47.88.93.234"
192.168.80.3 - - [25/Feb/2024:21:21:54 +0000] "GET /Public/home/js/check.js HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36" "47.88.94.161"
192.168.80.3 - - [25/Feb/2024:21:21:56 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36" "47.89.193.239"
192.168.80.3 - - [25/Feb/2024:22:02:09 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.108 Safari/537.36" "183.129.153.157"
192.168.80.3 - - [25/Feb/2024:23:20:05 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0" "104.166.80.230"
192.168.80.3 - - [25/Feb/2024:23:26:41 +0000] "GET / HTTP/1.1" 200 1268 "-" "Go-http-client/1.1" "45.79.221.160"
192.168.80.3 - - [26/Feb/2024:12:05:00 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "199.45.155.50"
192.168.80.3 - - [26/Feb/2024:12:05:02 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "199.45.155.50"
192.168.160.3 - - [27/Feb/2024:12:33:15 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "157.245.115.48"
172.18.0.7 - - [27/Feb/2024:23:25:55 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0" "104.166.80.151"
172.18.0.7 - - [28/Feb/2024:15:54:57 +0000] "GET /.git/config HTTP/1.1" 404 153 "-" "Mozilla/5.0 (X11; U; Linux armv7l like Android; en-us) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/533.2+ Kindle/3.0+" "193.32.162.87"
172.21.0.2 - - [28/Feb/2024:23:26:33 +0000] "GET / HTTP/1.1" 200 1268 "-" "Mozilla/5.0 (X11; Linux i686; rv:109.0) Gecko/20100101 Firefox/120.0" "104.166.80.245"
172.21.0.2 - - [29/Feb/2024:02:01:14 +0000] "GET / HTTP/1.1" 200 1268 "-" "-" "51.81.46.212"
